state,period,facility,stage,setting,orders_signed,orders_completed,avg_days_to_completion,median_days_to_completion,pct_within_deadline,pct_within_alt2,pct_within_alt3,report,source_url,source_sha,pdf_page,table_ref
WA,2023-06,ESH,restoration,inpatient,19.0,29.0,40.9,37.0,3.0,3.0,3.0,Trueblood-Report-2024-06.pdf,(local) Trueblood-Report-2024-06.pdf,58591efc1214,21,Table 7
WA,2023-07,ESH,restoration,inpatient,31.0,24.0,45.4,47.0,8.0,13.0,17.0,Trueblood-Report-2024-08.pdf,(local) Trueblood-Report-2024-08.pdf,14009159338a,21,Table 7
WA,2023-08,ESH,restoration,inpatient,42.0,25.0,33.4,29.0,4.0,4.0,4.0,Trueblood-Report-2024-09.pdf,(local) Trueblood-Report-2024-09.pdf,3bfc640f8b9d,21,Table 7
WA,2023-09,ESH,restoration,inpatient,29.0,27.0,43.8,50.0,4.0,4.0,4.0,Trueblood-Report-2024-10.pdf,(local) Trueblood-Report-2024-10.pdf,46d3b90ae09f,22,Table 7
WA,2023-10,ESH,restoration,inpatient,30.0,39.0,47.2,51.0,0.0,0.0,0.0,Trueblood-Report-2024-11.pdf,(local) Trueblood-Report-2024-11.pdf,53aaf66ede40,22,Table 8
WA,2023-11,ESH,restoration,inpatient,18.0,29.0,43.0,45.0,0.0,0.0,0.0,Trueblood-Report-2024-12.pdf,(local) Trueblood-Report-2024-12.pdf,faf2ed19cc54,29,Table 8
WA,2023-12,ESH,restoration,inpatient,26.0,16.0,46.4,50.0,0.0,0.0,0.0,Trueblood-Report-2025-01.pdf,(local) Trueblood-Report-2025-01.pdf,901f55094ef0,29,Table 8
WA,2024-01,ESH,restoration,inpatient,29.0,36.0,48.1,50.0,11.0,11.0,11.0,Trueblood-Report-2025-02.pdf,(local) Trueblood-Report-2025-02.pdf,265ae906e2cb,29,Table 8
WA,2024-02,ESH,restoration,inpatient,25.0,54.0,25.7,22.0,11.0,11.0,11.0,Trueblood-Report-2025-03.pdf,(local) Trueblood-Report-2025-03.pdf,07ce04aa2201,29,Table 8
WA,2024-03,ESH,restoration,inpatient,27.0,28.0,13.6,9.5,21.0,36.0,36.0,Trueblood-Report-2025-04.pdf,(local) Trueblood-Report-2025-04.pdf,ccf190df18c8,29,Table 8
WA,2024-04,ESH,restoration,inpatient,23.0,22.0,6.9,7.0,82.0,91.0,91.0,Trueblood-Report-2025-05.pdf,(local) Trueblood-Report-2025-05.pdf,3476aedc530f,29,Table 8
WA,2024-05,ESH,restoration,inpatient,40.0,42.0,6.1,6.0,76.0,86.0,86.0,Trueblood-Report-2025-06.pdf,(local) Trueblood-Report-2025-06.pdf,eb0f8715a502,29,Table 8
WA,2024-06,ESH,restoration,inpatient,26.0,28.0,7.4,7.5,43.0,50.0,57.0,Trueblood-Report-2025-07.pdf,(local) Trueblood-Report-2025-07.pdf,3593428da632,29,Table 8
WA,2024-07,ESH,restoration,inpatient,32.0,27.0,7.0,7.0,59.0,70.0,74.0,Trueblood-Report-2025-08.pdf,(local) Trueblood-Report-2025-08.pdf,4e61c15429a2,30,Table 8
WA,2024-08,ESH,restoration,inpatient,49.0,52.0,6.9,7.0,71.0,96.0,98.0,Trueblood-Report-2025-09.pdf,(local) Trueblood-Report-2025-09.pdf,b967b422d8e7,31,Table 8
WA,2024-09,ESH,restoration,inpatient,31.0,29.0,6.1,6.0,79.0,90.0,90.0,Trueblood-Report-2025-10.pdf,(local) Trueblood-Report-2025-10.pdf,576a95fe6dda,31,Table 8
WA,2024-10,ESH,restoration,inpatient,23.0,22.0,6.1,5.5,73.0,86.0,86.0,Trueblood-Report-2025-11.pdf,(local) Trueblood-Report-2025-11.pdf,c4932d189f27,31,Table 8
WA,2024-11,ESH,restoration,inpatient,30.0,34.0,6.6,6.0,68.0,85.0,85.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,31,Table 8
WA,2024-12,ESH,restoration,inpatient,36.0,34.0,7.3,6.0,94.0,94.0,94.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,31,Table 8
WA,2025-01,ESH,restoration,inpatient,51.0,50.0,5.7,6.0,84.0,88.0,88.0,Trueblood-Report-2026-02.pdf,(local) Trueblood-Report-2026-02.pdf,62cb0b228080,31,Table 8
WA,2025-02,ESH,restoration,inpatient,35.0,38.0,6.8,6.5,79.0,82.0,92.0,Trueblood-Report-2026-03.pdf,(local) Trueblood-Report-2026-03.pdf,f84492e7b4b1,32,Table 8
WA,2025-03,ESH,restoration,inpatient,42.0,42.0,5.9,5.5,95.0,95.0,95.0,Trueblood-Report-2026-04.pdf,(local) Trueblood-Report-2026-04.pdf,bb022575e7bf,32,Table 8
WA,2025-04,ESH,restoration,inpatient,46.0,39.0,4.2,4.0,100.0,100.0,100.0,Trueblood-Report-2026-05.pdf,(local) Trueblood-Report-2026-05.pdf,8494818a4829,31,Table 8
WA,2025-05,ESH,restoration,inpatient,30.0,36.0,4.6,4.0,86.0,86.0,86.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-06,ESH,restoration,inpatient,54.0,43.0,5.1,6.0,77.0,91.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-07,ESH,restoration,inpatient,46.0,53.0,5.1,6.0,96.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-08,ESH,restoration,inpatient,40.0,43.0,6.3,6.0,91.0,93.0,95.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-09,ESH,restoration,inpatient,44.0,41.0,5.2,6.0,93.0,95.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-10,ESH,restoration,inpatient,28.0,31.0,4.1,4.0,97.0,97.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-11,ESH,restoration,inpatient,24.0,24.0,4.8,5.0,96.0,96.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2025-12,ESH,restoration,inpatient,37.0,35.0,5.2,6.0,91.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2026-01,ESH,restoration,inpatient,39.0,40.0,6.0,6.0,80.0,93.0,93.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2026-02,ESH,restoration,inpatient,20.0,25.0,4.8,4.0,88.0,88.0,96.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2026-03,ESH,restoration,inpatient,35.0,30.0,5.0,5.0,87.0,90.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2026-04,ESH,restoration,inpatient,34.0,36.0,4.3,3.0,83.0,86.0,94.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2026-05,ESH,restoration,inpatient,27.0,26.0,3.8,3.5,92.0,96.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,31,Table 8
WA,2020-07,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2021-08.pdf,(local) Trueblood-Report-2021-08.pdf,8c4284e1d388,15,Table 4c
WA,2020-08,OCRP,restoration,outpatient,2.0,1.0,4.0,4.0,100.0,100.0,100.0,Trueblood-Report-2021-09.pdf,(local) Trueblood-Report-2021-09.pdf,19b1ac35a2cc,15,Table 4c
WA,2020-09,OCRP,restoration,outpatient,2.0,3.0,6.3,7.0,100.0,100.0,100.0,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,15,Table 4c
WA,2020-10,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,15,Table 4c
WA,2020-11,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2021-12.pdf,(local) Trueblood-Report-2021-12.pdf,84321c2e419d,15,Table 4c
WA,2020-12,OCRP,restoration,outpatient,3.0,3.0,5.7,5.0,67.0,100.0,100.0,Trueblood-Report-2022-01.pdf,(local) Trueblood-Report-2022-01.pdf,80a1c9a9027a,15,Table 4c
WA,2021-01,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-02.pdf,(local) Trueblood-Report-2022-02.pdf,7e0983577785,17,Table 4c
WA,2021-02,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,17,Table 4c
WA,2021-03,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,17,Table 4c
WA,2021-04,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-05.pdf,(local) Trueblood-Report-2022-05.pdf,6fa242a431c7,17,Table 4c
WA,2021-05,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-06.pdf,(local) Trueblood-Report-2022-06.pdf,fac7ad731caf,17,Table 4c
WA,2021-06,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-07.pdf,(local) Trueblood-Report-2022-07.pdf,1ed794b880ce,17,Table 4c
WA,2021-07,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-08.pdf,(local) Trueblood-Report-2022-08.pdf,76874be56410,17,Table 4c
WA,2021-08,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-09.pdf,(local) Trueblood-Report-2022-09.pdf,74671e617b2c,17,Table 4c
WA,2021-09,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,17,Table 4c
WA,2021-10,OCRP,restoration,outpatient,1.0,1.0,6.0,6.0,0.0,0.0,100.0,Trueblood-Report-2022-11.pdf,(local) Trueblood-Report-2022-11.pdf,e8b82f16473a,17,Table 4c
WA,2021-11,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2022-11.pdf,(local) Trueblood-Report-2022-11.pdf,e8b82f16473a,17,Table 4c
WA,2021-12,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-01.pdf,(local) Trueblood-Report-2023-01.pdf,3a0d5b251edc,17,Table 4c
WA,2022-01,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,17,Table 4c
WA,2022-02,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,17,Table 4c
WA,2022-03,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-04.pdf,(local) Trueblood-Report-2023-04.pdf,1a09abe029a9,17,Table 4c
WA,2022-04,OCRP,restoration,outpatient,2.0,1.0,4.0,4.0,100.0,0.0,100.0,Trueblood-Report-2023-05.pdf,(local) Trueblood-Report-2023-05.pdf,485d112f4341,17,Table 4c
WA,2022-05,OCRP,restoration,outpatient,2.0,3.0,7.7,8.0,33.0,33.0,33.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,18,Table 4c
WA,2022-06,OCRP,restoration,outpatient,1.0,0.0,,,,,,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,18,Table 4c
WA,2022-07,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-08.pdf,(local) Trueblood-Report-2023-08.pdf,db59247b803f,18,Table 4c
WA,2022-08,OCRP,restoration,outpatient,1.0,1.0,5.0,5.0,100.0,100.0,100.0,Trueblood-Report-2023-09.pdf,(local) Trueblood-Report-2023-09.pdf,f8377cdfa1b9,18,Table 4c
WA,2022-09,OCRP,restoration,outpatient,4.0,4.0,1.0,1.0,75.0,75.0,100.0,Trueblood-Report-2023-10.pdf,(local) Trueblood-Report-2023-10.pdf,f047e00db7ce,18,Table 4c
WA,2022-10,OCRP,restoration,outpatient,4.0,4.0,1.8,2.0,75.0,75.0,100.0,Trueblood-Report-2023-11.pdf,(local) Trueblood-Report-2023-11.pdf,15755243894b,18,Table 4c
WA,2022-11,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2023-12.pdf,(local) Trueblood-Report-2023-12.pdf,5bbaa732398b,18,Table 4c
WA,2022-12,OCRP,restoration,outpatient,2.0,2.0,4.0,4.0,100.0,100.0,100.0,Trueblood-Report-2024-01.pdf,(local) Trueblood-Report-2024-01.pdf,8133c8ee7330,18,Table 4c
WA,2023-01,OCRP,restoration,outpatient,2.0,1.0,2.0,2.0,100.0,100.0,100.0,Trueblood-Report-2024-02.pdf,(local) Trueblood-Report-2024-02.pdf,fd865b0cb050,18,Table 4c
WA,2023-02,OCRP,restoration,outpatient,1.0,2.0,7.0,7.0,50.0,50.0,50.0,Trueblood-Report-2024-03.pdf,(local) Trueblood-Report-2024-03.pdf,549e58928e44,18,Table 4c
WA,2023-03,OCRP,restoration,outpatient,3.0,3.0,1.7,1.0,100.0,100.0,100.0,Trueblood-Report-2024-04.pdf,(local) Trueblood-Report-2024-04.pdf,5636183a032d,18,Table 4c
WA,2023-04,OCRP,restoration,outpatient,1.0,1.0,4.0,4.0,100.0,100.0,100.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,18,Table 4c
WA,2023-05,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,18,Table 4c
WA,2023-06,OCRP,restoration,outpatient,8.0,8.0,3.8,4.0,88.0,100.0,100.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,18,Table 4c
WA,2023-07,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2024-08.pdf,(local) Trueblood-Report-2024-08.pdf,14009159338a,18,Table 4c
WA,2023-08,OCRP,restoration,outpatient,3.0,2.0,4.0,4.0,100.0,100.0,100.0,Trueblood-Report-2024-09.pdf,(local) Trueblood-Report-2024-09.pdf,3bfc640f8b9d,18,Table 4c
WA,2023-09,OCRP,restoration,outpatient,4.0,4.0,4.0,1.5,75.0,75.0,75.0,Trueblood-Report-2024-10.pdf,(local) Trueblood-Report-2024-10.pdf,46d3b90ae09f,19,Table 4c
WA,2023-10,OCRP,restoration,outpatient,1.0,2.0,3.5,3.5,50.0,50.0,100.0,Trueblood-Report-2024-11.pdf,(local) Trueblood-Report-2024-11.pdf,53aaf66ede40,19,Table 5c
WA,2023-11,OCRP,restoration,outpatient,3.0,3.0,3.3,4.0,100.0,100.0,100.0,Trueblood-Report-2024-12.pdf,(local) Trueblood-Report-2024-12.pdf,faf2ed19cc54,23,Table 5c
WA,2023-12,OCRP,restoration,outpatient,3.0,3.0,7.0,9.0,33.0,33.0,33.0,Trueblood-Report-2025-01.pdf,(local) Trueblood-Report-2025-01.pdf,901f55094ef0,23,Table 5c
WA,2024-01,OCRP,restoration,outpatient,4.0,3.0,6.7,8.0,33.0,33.0,33.0,Trueblood-Report-2025-02.pdf,(local) Trueblood-Report-2025-02.pdf,265ae906e2cb,23,Table 5c
WA,2024-02,OCRP,restoration,outpatient,0.0,1.0,24.0,24.0,0.0,0.0,0.0,Trueblood-Report-2025-03.pdf,(local) Trueblood-Report-2025-03.pdf,07ce04aa2201,23,Table 5c
WA,2024-03,OCRP,restoration,outpatient,2.0,2.0,0.5,0.5,100.0,100.0,100.0,Trueblood-Report-2025-04.pdf,(local) Trueblood-Report-2025-04.pdf,ccf190df18c8,23,Table 5c
WA,2024-04,OCRP,restoration,outpatient,4.0,2.0,1.0,1.0,100.0,100.0,100.0,Trueblood-Report-2025-05.pdf,(local) Trueblood-Report-2025-05.pdf,3476aedc530f,23,Table 5c
WA,2024-05,OCRP,restoration,outpatient,5.0,7.0,1.6,2.0,100.0,100.0,100.0,Trueblood-Report-2025-06.pdf,(local) Trueblood-Report-2025-06.pdf,eb0f8715a502,23,Table 5c
WA,2024-06,OCRP,restoration,outpatient,4.0,4.0,4.8,6.0,100.0,100.0,100.0,Trueblood-Report-2025-07.pdf,(local) Trueblood-Report-2025-07.pdf,3593428da632,23,Table 5c
WA,2024-07,OCRP,restoration,outpatient,2.0,2.0,0.5,0.5,100.0,100.0,100.0,Trueblood-Report-2025-08.pdf,(local) Trueblood-Report-2025-08.pdf,4e61c15429a2,24,Table 5c
WA,2024-08,OCRP,restoration,outpatient,4.0,4.0,4.8,6.0,100.0,100.0,100.0,Trueblood-Report-2025-09.pdf,(local) Trueblood-Report-2025-09.pdf,b967b422d8e7,25,Table 5c
WA,2024-09,OCRP,restoration,outpatient,4.0,4.0,2.8,3.0,100.0,75.0,100.0,Trueblood-Report-2025-10.pdf,(local) Trueblood-Report-2025-10.pdf,576a95fe6dda,25,Table 5c
WA,2024-10,OCRP,restoration,outpatient,0.0,0.0,,,,,,Trueblood-Report-2025-11.pdf,(local) Trueblood-Report-2025-11.pdf,c4932d189f27,25,Table 5c
WA,2024-11,OCRP,restoration,outpatient,1.0,1.0,6.0,6.0,100.0,100.0,100.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,25,Table 5c
WA,2024-12,OCRP,restoration,outpatient,6.0,6.0,2.0,2.5,100.0,100.0,100.0,Trueblood-Report-2026-01.pdf,(local) Trueblood-Report-2026-01.pdf,7c0ee14e8083,25,Table 5c
WA,2025-01,OCRP,restoration,outpatient,6.0,5.0,10.4,8.0,40.0,80.0,80.0,Trueblood-Report-2026-02.pdf,(local) Trueblood-Report-2026-02.pdf,62cb0b228080,25,Table 5c
WA,2025-02,OCRP,restoration,outpatient,7.0,7.0,3.3,2.0,86.0,86.0,86.0,Trueblood-Report-2026-03.pdf,(local) Trueblood-Report-2026-03.pdf,f84492e7b4b1,26,Table 5c
WA,2025-03,OCRP,restoration,outpatient,1.0,2.0,11.5,11.5,50.0,50.0,50.0,Trueblood-Report-2026-04.pdf,(local) Trueblood-Report-2026-04.pdf,bb022575e7bf,26,Table 5c
WA,2025-04,OCRP,restoration,outpatient,5.0,4.0,4.8,5.5,100.0,100.0,100.0,Trueblood-Report-2026-05.pdf,(local) Trueblood-Report-2026-05.pdf,8494818a4829,25,Table 5c
WA,2025-05,OCRP,restoration,outpatient,1.0,2.0,2.5,2.5,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-06,OCRP,restoration,outpatient,3.0,0.0,,,,,,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-07,OCRP,restoration,outpatient,4.0,3.0,2.3,2.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-08,OCRP,restoration,outpatient,6.0,9.0,23.2,5.0,67.0,67.0,67.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-09,OCRP,restoration,outpatient,13.0,10.0,11.6,5.5,60.0,60.0,60.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-10,OCRP,restoration,outpatient,7.0,11.0,8.2,5.0,55.0,55.0,55.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-11,OCRP,restoration,outpatient,1.0,1.0,1.0,1.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2025-12,OCRP,restoration,outpatient,7.0,6.0,3.8,3.5,83.0,83.0,83.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2026-01,OCRP,restoration,outpatient,7.0,8.0,3.0,2.5,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2026-02,OCRP,restoration,outpatient,1.0,1.0,3.0,3.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2026-03,OCRP,restoration,outpatient,11.0,10.0,5.5,3.0,80.0,80.0,80.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2026-04,OCRP,restoration,outpatient,6.0,5.0,3.6,4.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2026-05,OCRP,restoration,outpatient,3.0,5.0,3.6,4.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,25,Table 5c
WA,2018-08,RTF,restoration,inpatient,25.0,,34.0,33.0,2.0,2.0,2.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,9,Table 1c
WA,2018-09,RTF,restoration,inpatient,34.0,22.0,29.5,31.0,18.0,14.0,18.0,Trueblood-Report-2019-10.pdf,(local) Trueblood-Report-2019-10.pdf,68a64fa8c402,10,Table 4
WA,2018-10,RTF,restoration,inpatient,42.0,31.0,28.2,32.0,13.0,13.0,13.0,Trueblood-Report-2019-11.pdf,(local) Trueblood-Report-2019-11.pdf,6ba93df67949,10,Table 4
WA,2018-11,RTF,restoration,inpatient,24.0,25.0,29.6,26.0,0.0,12.0,12.0,Trueblood-Report-2019-12.pdf,(local) Trueblood-Report-2019-12.pdf,ff3749aafc99,10,Table 4
WA,2018-12,RTF,restoration,inpatient,32.0,33.0,40.9,41.0,27.0,27.0,27.0,Trueblood-Report-2020-01.pdf,(local) Trueblood-Report-2020-01.pdf,9eb8848df148,11,Table 4b
WA,2019-01,RTF,restoration,inpatient,27.0,28.0,61.9,67.5,14.0,11.0,14.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,12,Table 4b
WA,2019-02,RTF,restoration,inpatient,22.0,25.0,56.2,63.0,20.0,20.0,20.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,12,Table 4b
WA,2019-03,RTF,restoration,inpatient,32.0,34.0,42.0,42.0,21.0,21.0,21.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,12,Table 4b
WA,2019-04,RTF,restoration,inpatient,39.0,33.0,32.7,40.0,30.0,27.0,30.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,12,Table 4b
WA,2019-05,RTF,restoration,inpatient,38.0,35.0,40.1,46.0,17.0,17.0,20.0,Trueblood-Report-2020-06.pdf,(local) Trueblood-Report-2020-06.pdf,99295309355d,14,Table 4b
WA,2019-06,RTF,restoration,inpatient,31.0,28.0,41.1,48.5,18.0,18.0,18.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,14,Table 4b
WA,2019-07,RTF,restoration,inpatient,34.0,47.0,43.7,48.0,15.0,15.0,17.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,14,Table 4b
WA,2019-08,RTF,restoration,inpatient,46.0,35.0,38.3,42.0,29.0,29.0,29.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,14,Table 4b
WA,2019-09,RTF,restoration,inpatient,22.0,28.0,47.9,56.0,14.0,14.0,14.0,Trueblood-Report-2020-10.pdf,(local) Trueblood-Report-2020-10.pdf,2bedf0f4cfff,16,Table 4b
WA,2019-10,RTF,restoration,inpatient,43.0,47.0,41.1,48.0,17.0,19.0,19.0,Trueblood-Report-2020-11.pdf,(local) Trueblood-Report-2020-11.pdf,595ab0efa441,16,Table 4b
WA,2019-11,RTF,restoration,inpatient,54.0,40.0,28.0,32.5,30.0,30.0,30.0,Trueblood-Report-2020-12.pdf,(local) Trueblood-Report-2020-12.pdf,197278ce3fbf,15,Table 4b
WA,2019-12,RTF,restoration,inpatient,37.0,41.0,27.1,27.0,22.0,22.0,22.0,Trueblood-Report-2021-01.pdf,(local) Trueblood-Report-2021-01.pdf,ee5f4e460f7b,15,Table 4b
WA,2020-01,RTF,restoration,inpatient,47.0,48.0,41.2,42.5,4.0,4.0,4.0,Trueblood-Report-2021-02.pdf,(local) Trueblood-Report-2021-02.pdf,b54a5a28745c,14,Table 4b
WA,2020-02,RTF,restoration,inpatient,16.0,33.0,36.7,34.0,6.0,6.0,6.0,Trueblood-Report-2021-03.pdf,(local) Trueblood-Report-2021-03.pdf,6b2aa713e0fb,14,Table 4b
WA,2020-03,RTF,restoration,inpatient,29.0,31.0,36.9,33.0,3.0,3.0,3.0,Trueblood-Report-2021-04.pdf,(local) Trueblood-Report-2021-04.pdf,4b588bfa8cf2,14,Table 4b
WA,2020-04,RTF,restoration,inpatient,26.0,25.0,33.2,27.0,8.0,12.0,12.0,Trueblood-Report-2021-05.pdf,(local) Trueblood-Report-2021-05.pdf,0cb3da8cda63,14,Table 4b
WA,2020-05,RTF,restoration,inpatient,18.0,21.0,47.4,38.0,0.0,0.0,0.0,Trueblood-Report-2021-06.pdf,(local) Trueblood-Report-2021-06.pdf,aecc13a6d1dc,14,Table 4b
WA,2020-06,RTF,restoration,inpatient,26.0,23.0,43.8,41.0,9.0,9.0,9.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,14,Table 4b
WA,2020-07,RTF,restoration,inpatient,32.0,35.0,36.8,33.0,3.0,3.0,3.0,Trueblood-Report-2021-08.pdf,(local) Trueblood-Report-2021-08.pdf,8c4284e1d388,14,Table 4b
WA,2020-08,RTF,restoration,inpatient,48.0,34.0,23.7,21.5,3.0,3.0,3.0,Trueblood-Report-2021-09.pdf,(local) Trueblood-Report-2021-09.pdf,19b1ac35a2cc,14,Table 4b
WA,2020-09,RTF,restoration,inpatient,42.0,46.0,23.5,20.0,9.0,9.0,9.0,Trueblood-Report-2021-10.pdf,(local) Trueblood-Report-2021-10.pdf,97de982233a3,14,Table 4b
WA,2020-10,RTF,restoration,inpatient,50.0,41.0,32.1,28.0,10.0,10.0,10.0,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,14,Table 4b
WA,2020-11,RTF,restoration,inpatient,23.0,30.0,26.4,23.0,17.0,17.0,17.0,Trueblood-Report-2021-12.pdf,(local) Trueblood-Report-2021-12.pdf,84321c2e419d,14,Table 4b
